,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
2535,"('say', 'say')",say,say,12,5,0.023291925465838508
638,"('de', 'mí')",de,mí,10,6,0.023291925465838508
198,"('away', 'trash')",away,trash,30,2,0.023291925465838508
641,"('de', 'nuevo')",de,nuevo,10,6,0.023291925465838508
2932,"('te', 'vi')",te,vi,12,5,0.023291925465838508
1210,"('gone', 'away')",gone,away,12,5,0.023291925465838508
2318,"('que', 'estas')",que,estas,10,6,0.023291925465838508
1845,"('mi', 'mente')",mi,mente,10,6,0.023291925465838508
807,"('el', 'corazon')",el,corazon,10,6,0.023291925465838508
1572,"('let', 'fall')",let,fall,12,5,0.023291925465838508
2530,"('say', 'goodbye')",say,goodbye,10,6,0.023291925465838508
2244,"('por', 'mí')",por,mí,10,6,0.023291925465838508
1449,"('know', 'going')",know,going,12,5,0.023291925465838508
832,"('el', 'que')",el,que,10,6,0.023291925465838508
1545,"('last', 'night')",last,night,15,4,0.023291925465838508
3042,"('time', 'waste')",time,waste,12,5,0.023291925465838508
3304,"('want', 'know')",want,know,10,6,0.023291925465838508
1124,"('get', 'get')",get,get,29,2,0.02251552795031056
1726,"('lonely', 'tonight')",lonely,tonight,19,3,0.022127329192546584
1868,"('mis', 'brazos')",mis,brazos,8,7,0.021739130434782608
912,"('es', 'vivir')",es,vivir,8,7,0.021739130434782608
2895,"('tan', 'solo')",tan,solo,8,7,0.021739130434782608
1385,"('hungry', 'going')",hungry,going,28,2,0.021739130434782608
2866,"('sé', 'que')",sé,que,8,7,0.021739130434782608
1928,"('mujer', 'que')",mujer,que,14,4,0.021739130434782608
3241,"('vida', 'se')",vida,se,8,7,0.021739130434782608
1100,"('fue', 'un')",fue,un,14,4,0.021739130434782608
1417,"('junto', 'ti')",junto,ti,11,5,0.021350931677018632
1846,"('mi', 'palabra')",mi,palabra,11,5,0.021350931677018632
1985,"('never', 'know')",never,know,11,5,0.021350931677018632
509,"('con', 'tu')",con,tu,11,5,0.021350931677018632
129,"('antes', 'de')",antes,de,11,5,0.021350931677018632
1435,"('knew', 'would')",knew,would,11,5,0.021350931677018632
2354,"('que', 'quiero')",que,quiero,11,5,0.021350931677018632
496,"('con', 'dinero')",con,dinero,11,5,0.021350931677018632
2997,"('ti', 'yo')",ti,yo,11,5,0.021350931677018632
2884,"('take', 'ride')",take,ride,18,3,0.02096273291925466
2918,"('te', 'juro')",te,juro,9,6,0.02096273291925466
3302,"('want', 'help')",want,help,18,3,0.02096273291925466
1347,"('hey', 'yeah')",hey,yeah,18,3,0.02096273291925466
1182,"('go', 'way')",go,way,18,3,0.02096273291925466
2445,"('ride', 'cut')",ride,cut,18,3,0.02096273291925466
1357,"('hold', 'tight')",hold,tight,9,6,0.02096273291925466
1298,"('hay', 'en')",hay,en,9,6,0.02096273291925466
896,"('es', 'de')",es,de,9,6,0.02096273291925466
2359,"('que', 'si')",que,si,9,6,0.02096273291925466
584,"('cut', 'want')",cut,want,18,3,0.02096273291925466
753,"('donde', 'estas')",donde,estas,18,3,0.02096273291925466
2014,"('night', 'long')",night,long,9,6,0.02096273291925466
43,"('al', 'fin')",al,fin,9,6,0.02096273291925466
2037,"('nothing', 'left')",nothing,left,9,6,0.02096273291925466
1290,"('hasta', 'la')",hasta,la,9,6,0.02096273291925466
1727,"('lonely', 'view')",lonely,view,26,2,0.020186335403726708
1453,"('know', 'lonely')",know,lonely,26,2,0.020186335403726708
3279,"('waiting', 'waiting')",waiting,waiting,13,4,0.020186335403726708
3077,"('trash', 'pick')",trash,pick,26,2,0.020186335403726708
2620,"('share', 'lonely')",share,lonely,26,2,0.020186335403726708
2376,"('que', 'vivir')",que,vivir,17,3,0.019798136645962732
1580,"('let', 'rain')",let,rain,17,3,0.019798136645962732
971,"('everything', 'fault')",everything,fault,17,3,0.019798136645962732
2446,"('ridin', 'dirty')",ridin,dirty,51,1,0.019798136645962732
667,"('dead', 'night')",dead,night,17,3,0.019798136645962732
409,"('catch', 'ridin')",catch,ridin,50,1,0.019409937888198756
1617,"('like', 'rain')",like,rain,10,5,0.019409937888198756
3437,"('ya', 'puedo')",ya,puedo,10,5,0.019409937888198756
2645,"('si', 'quieres')",si,quieres,10,5,0.019409937888198756
619,"('de', 'aquí')",de,aquí,10,5,0.019409937888198756
2317,"('que', 'esta')",que,esta,10,5,0.019409937888198756
909,"('es', 'tan')",es,tan,10,5,0.019409937888198756
2027,"('nobody', 'fault')",nobody,fault,25,2,0.019409937888198756
3440,"('ya', 'se')",ya,se,10,5,0.019409937888198756
3355,"('way', 'way')",way,way,10,5,0.019409937888198756
2911,"('te', 'digo')",te,digo,10,5,0.019409937888198756
594,"('dark', 'dark')",dark,dark,25,2,0.019409937888198756
3062,"('tonight', 'girl')",tonight,girl,25,2,0.019409937888198756
657,"('de', 'una')",de,una,7,7,0.019021739130434784
461,"('come', 'let')",come,let,7,7,0.019021739130434784
2184,"('pero', 'hay')",pero,hay,7,7,0.019021739130434784
2572,"('see', 'goin')",see,goin,24,2,0.018633540372670808
3175,"('un', 'siglo')",un,siglo,12,4,0.018633540372670808
2339,"('que', 'nadie')",que,nadie,8,6,0.018633540372670808
539,"('could', 'find')",could,find,8,6,0.018633540372670808
356,"('broken', 'heart')",broken,heart,8,6,0.018633540372670808
2564,"('second', 'hand')",second,hand,8,6,0.018633540372670808
1970,"('need', 'somebody')",need,somebody,12,4,0.018633540372670808
891,"('es', 'asi')",es,asi,12,4,0.018633540372670808
3115,"('tu', 'piel')",tu,piel,8,6,0.018633540372670808
3376,"('whoa', 'whoa')",whoa,whoa,12,4,0.018633540372670808
3306,"('want', 'lonely')",want,lonely,16,3,0.018633540372670808
3113,"('tu', 'nombre')",tu,nombre,12,4,0.018633540372670808
2426,"('ready', 'ready')",ready,ready,16,3,0.018633540372670808
2498,"('sad', 'eyes')",sad,eyes,16,3,0.018633540372670808
2513,"('sad', 'think')",sad,think,12,4,0.018633540372670808
3102,"('tu', 'eres')",tu,eres,12,4,0.018633540372670808
1939,"('muy', 'triste')",muy,triste,8,6,0.018633540372670808
1769,"('low', 'low')",low,low,24,2,0.018633540372670808
3235,"('vida', 'es')",vida,es,16,3,0.018633540372670808
3299,"('want', 'get')",want,get,8,6,0.018633540372670808
2149,"('para', 'ti')",para,ti,8,6,0.018633540372670808
804,"('el', 'camino')",el,camino,8,6,0.018633540372670808
1178,"('go', 'pick')",go,pick,16,3,0.018633540372670808
1510,"('la', 'puerta')",la,puerta,9,5,0.01746894409937888
1964,"('need', 'help')",need,help,9,5,0.01746894409937888
2251,"('por', 'un')",por,un,9,5,0.01746894409937888
2921,"('te', 'necesito')",te,necesito,9,5,0.01746894409937888
3264,"('voy', 'morir')",voy,morir,15,3,0.01746894409937888
1536,"('las', 'cosas')",las,cosas,9,5,0.01746894409937888
2260,"('porque', 'te')",porque,te,9,5,0.01746894409937888
2113,"('one', 'time')",one,time,15,3,0.01746894409937888
1231,"('got', 'know')",got,know,15,3,0.01746894409937888
176,"('así', 'que')",así,que,9,5,0.01746894409937888
175,"('así', 'es')",así,es,15,3,0.01746894409937888
3091,"('tryin', 'catch')",tryin,catch,45,1,0.01746894409937888
1044,"('feel', 'sad')",feel,sad,9,5,0.01746894409937888
3240,"('vida', 'que')",vida,que,9,5,0.01746894409937888
1899,"('morning', 'light')",morning,light,9,5,0.01746894409937888
2988,"('ti', 'que')",ti,que,9,5,0.01746894409937888
2171,"('pensando', 'en')",pensando,en,11,4,0.017080745341614908
2195,"('pick', 'take')",pick,take,22,2,0.017080745341614908
1768,"('low', 'feel')",low,feel,22,2,0.017080745341614908
1436,"('knife', 'away')",knife,away,22,2,0.017080745341614908
1043,"('feel', 'low')",feel,low,22,2,0.017080745341614908
858,"('en', 'mí')",en,mí,11,4,0.017080745341614908
1689,"('lonely', 'days')",lonely,days,22,2,0.017080745341614908
3027,"('time', 'lost')",time,lost,11,4,0.017080745341614908
647,"('de', 'ser')",de,ser,7,6,0.016304347826086956
1729,"('lonely', 'want')",lonely,want,14,3,0.016304347826086956
2835,"('stupid', 'girl')",stupid,girl,21,2,0.016304347826086956
1744,"('look', 'back')",look,back,7,6,0.016304347826086956
3414,"('would', 'ever')",would,ever,7,6,0.016304347826086956
292,"('bien', 'que')",bien,que,7,6,0.016304347826086956
1227,"('got', 'got')",got,got,14,3,0.016304347826086956
1177,"('go', 'oh')",go,oh,7,6,0.016304347826086956
1015,"('falta', 'de')",falta,de,7,6,0.016304347826086956
740,"('dirty', 'picture')",dirty,picture,41,1,0.01591614906832298
2365,"('que', 'soy')",que,soy,10,4,0.015527950310559006
3029,"('time', 'oh')",time,oh,8,5,0.015527950310559006
2685,"('sin', 'dinero')",sin,dinero,10,4,0.015527950310559006
2679,"('sigo', 'siendo')",sigo,siendo,10,4,0.015527950310559006
3488,"('yo', 'sin')",yo,sin,8,5,0.015527950310559006
1491,"('la', 'ley')",la,ley,10,4,0.015527950310559006
2672,"('siendo', 'el')",siendo,el,10,4,0.015527950310559006
3424,"('would', 'take')",would,take,8,5,0.015527950310559006
1688,"('lonely', 'day')",lonely,day,10,4,0.015527950310559006
1195,"('going', 'get')",going,get,10,4,0.015527950310559006
108,"('amor', 'te')",amor,te,8,5,0.015527950310559006
903,"('es', 'mi')",es,mi,10,4,0.015527950310559006
2957,"('tengo', 'que')",tengo,que,10,4,0.015527950310559006
731,"('dinero', 'sin')",dinero,sin,10,4,0.015527950310559006
3475,"('yo', 'estoy')",yo,estoy,8,5,0.015527950310559006
3316,"('want', 'want')",want,want,8,5,0.015527950310559006
892,"('es', 'así')",es,así,20,2,0.015527950310559006
2109,"('one', 'lonely')",one,lonely,10,4,0.015527950310559006
3422,"('would', 'say')",would,say,10,4,0.015527950310559006
742,"('dirty', 'tryin')",dirty,tryin,40,1,0.015527950310559006
2226,"('please', 'got')",please,got,10,4,0.015527950310559006
1759,"('lost', 'way')",lost,way,10,4,0.015527950310559006
809,"('el', 'cuerpo')",el,cuerpo,10,4,0.015527950310559006
2115,"('oo-ah', 'set')",oo-ah,set,20,2,0.015527950310559006
1732,"('lonely', 'yet')",lonely,yet,20,2,0.015527950310559006
2965,"('things', 'never')",things,never,8,5,0.015527950310559006
2607,"('set', 'soul')",set,soul,20,2,0.015527950310559006
1653,"('llorando', 'de')",llorando,de,8,5,0.015527950310559006
1111,"('ganas', 'de')",ganas,de,8,5,0.015527950310559006
2172,"('pensar', 'que')",pensar,que,8,5,0.015527950310559006
664,"('dead', 'end')",dead,end,20,2,0.015527950310559006
1420,"('juro', 'que')",juro,que,8,5,0.015527950310559006
1630,"('little', 'bit')",little,bit,8,5,0.015527950310559006
879,"('end', 'street')",end,street,20,2,0.015527950310559006
850,"('en', 'cada')",en,cada,8,5,0.015527950310559006
2879,"('take', 'knife')",take,knife,20,2,0.015527950310559006
1568,"('less', 'lonely')",less,lonely,39,1,0.015139751552795032
229,"('back', 'know')",back,know,13,3,0.015139751552795032
2107,"('one', 'less')",one,less,39,1,0.015139751552795032
241,"('bandages', 'bandages')",bandages,bandages,38,1,0.014751552795031056
3330,"('waste', 'waste')",waste,waste,18,2,0.013975155279503106
3353,"('way', 'slow')",way,slow,12,3,0.013975155279503106
3491,"('yo', 'sé')",yo,sé,6,6,0.013975155279503106
2898,"('tantas', 'cosas')",tantas,cosas,9,4,0.013975155279503106
2142,"('palabra', 'es')",palabra,es,9,4,0.013975155279503106
2604,"('ser', 'tu')",ser,tu,12,3,0.013975155279503106
2187,"('pero', 'sigo')",pero,sigo,9,4,0.013975155279503106
2784,"('soy', 'el')",soy,el,9,4,0.013975155279503106
1837,"('mi', 'destino')",mi,destino,6,6,0.013975155279503106
1271,"('hago', 'siempre')",hago,siempre,9,4,0.013975155279503106
1771,"('lying', 'bed')",lying,bed,6,6,0.013975155279503106
3368,"('went', 'away')",went,away,12,3,0.013975155279503106
